30000,2018/02/05,01:16:09,24.66,1007.14,42.15
30001,2018/02/05,01:16:19,24.66,1007.14,42.33
30002,2018/02/05,01:16:29,24.65,1007.14,42.35
30003,2018/02/05,01:16:39,24.65,1007.13,42.25
30004,2018/02/05,01:16:49,24.66,1007.2,42.33
30005,2018/02/05,01:16:59,24.65,1007.13,42.37
30006,2018/02/05,01:17:09,24.66,1007.15,42.21
30007,2018/02/05,01:17:19,24.65,1007.1,42.27
30008,2018/02/05,01:17:29,24.65,1007.11,42.49
30009,2018/02/05,01:17:39,24.65,1007.13,42.33
30010,2018/02/05,01:17:49,24.65,1007.17,42.23
30011,2018/02/05,01:17:59,24.65,1007.17,42.29
30012,2018/02/05,01:18:09,24.65,1007.19,42.43
30013,2018/02/05,01:18:19,24.65,1007.14,42.17
30014,2018/02/05,01:18:29,24.65,1007.14,42.36
30015,2018/02/05,01:18:39,24.65,1007.13,42.4
30016,2018/02/05,01:18:49,24.65,1007.11,42.4
30017,2018/02/05,01:18:59,24.65,1007.11,42.37
30018,2018/02/05,01:19:09,24.65,1007.09,42.41
30019,2018/02/05,01:19:19,24.65,1007.09,42.38
30020,2018/02/05,01:19:29,24.65,1007.12,42.53
30021,2018/02/05,01:19:39,24.66,1007.11,42.48
30022,2018/02/05,01:19:49,24.65,1007.1,42.38
30023,2018/02/05,01:19:59,24.66,1007.1,42.37
30024,2018/02/05,01:20:09,24.65,1007.08,42.49
30025,2018/02/05,01:20:19,24.65,1007.11,42.38
30026,2018/02/05,01:20:29,24.65,1007.05,42.52
30027,2018/02/05,01:20:39,24.65,1007.08,42.36
30028,2018/02/05,01:20:49,24.65,1007.06,42.31
30029,2018/02/05,01:20:59,24.65,1007.08,42.53
30030,2018/02/05,01:21:09,24.66,1007.1,42.42
30031,2018/02/05,01:21:19,24.65,1007.13,42.4
30032,2018/02/05,01:21:29,24.65,1007.1,42.5
30033,2018/02/05,01:21:40,24.65,1007.11,42.49
30034,2018/02/05,01:21:50,24.66,1007.12,42.29
30035,2018/02/05,01:22:00,24.65,1007.12,42.29
30036,2018/02/05,01:22:10,24.65,1007.1,42.42
30037,2018/02/05,01:22:20,24.65,1007.16,42.14
30038,2018/02/05,01:22:30,24.65,1007.09,42.41
30039,2018/02/05,01:22:40,24.65,1007.1,42.3
30040,2018/02/05,01:22:50,24.65,1007.11,42.42
30041,2018/02/05,01:23:00,24.65,1007.12,42.2
30042,2018/02/05,01:23:10,24.65,1007.15,42.35
30043,2018/02/05,01:23:20,24.65,1007.14,42.31
30044,2018/02/05,01:23:30,24.65,1007.12,42.42
30045,2018/02/05,01:23:40,24.65,1007.09,42.3
30046,2018/02/05,01:23:50,24.65,1007.09,42.41
30047,2018/02/05,01:24:00,24.65,1007.1,42.35
30048,2018/02/05,01:24:10,24.65,1007.07,42.4
30049,2018/02/05,01:24:20,24.65,1007.08,42.42
30050,2018/02/05,01:24:30,24.65,1007.11,42.28
30051,2018/02/05,01:24:40,24.65,1007.12,42.4
30052,2018/02/05,01:24:50,24.65,1007.1,42.49
30053,2018/02/05,01:25:00,24.65,1007.08,42.33
30054,2018/02/05,01:25:10,24.65,1007.11,42.28
30055,2018/02/05,01:25:20,24.65,1007.1,42.34
30056,2018/02/05,01:25:30,24.65,1007.11,42.38
30057,2018/02/05,01:25:40,24.65,1007.09,42.34
30058,2018/02/05,01:25:50,24.64,1007.1,42.23
30059,2018/02/05,01:26:00,24.65,1007.07,42.3
30060,2018/02/05,01:26:10,24.65,1007.11,42.42
30061,2018/02/05,01:26:20,24.65,1007.09,42.4
30062,2018/02/05,01:26:30,24.65,1007.11,42.44
30063,2018/02/05,01:26:40,24.65,1007.13,42.53
30064,2018/02/05,01:26:50,24.65,1007.11,42.34
30065,2018/02/05,01:27:00,24.65,1007.08,42.46
30066,2018/02/05,01:27:10,24.65,1007.1,42.47
30067,2018/02/05,01:27:20,24.65,1007.06,42.41
30068,2018/02/05,01:27:30,24.65,1007.09,42.45
30069,2018/02/05,01:27:40,24.65,1007.1,42.3
30070,2018/02/05,01:27:50,24.65,1007.15,42.37
30071,2018/02/05,01:28:00,24.65,1007.13,42.52
30072,2018/02/05,01:28:10,24.65,1007.11,42.36
30073,2018/02/05,01:28:20,24.65,1007.13,42.48
30074,2018/02/05,01:28:30,24.65,1007.13,42.42
30075,2018/02/05,01:28:40,24.64,1007.09,42.38
30076,2018/02/05,01:28:50,24.64,1007.11,42.5
30077,2018/02/05,01:29:00,24.64,1007.09,42.3
